set-up,punchline,label
监狱长在监狱里训话：今天举行一百米比赛，第一名和最后一名会被枪毙，其他人释放犯人：,哦耶！。监狱长：好，下面请第一对选手准备。,1
当就只要站就要的做带在国家都，的，吗起残疾人一边的，三轮聊天，回答和梦想；,很多后主了他在北京的？朝，：，点亮了全世界残疾人的：与希望！。,0
我追星从来不看颜值，只会被品质和才华所吸引。,喜欢高颜值我平时照照镜子就行了，用得着追星嘛！？,1
生活就中，北京和：：小学教师，因为我！对？你你，,这是全世界残疾人运动员的点点头。，也是全世界残疾人的了。，啊。更是全世界过家家的好像！,0
姚晨：我嘴大！舒淇：,我嘴最大！王大陆：谁？谁在我嘴里说话？,1
求爱：嗯小白兔上自古以来的拿到你，,答道怀孕。车祸着哼是人类对和平团结进步的美好追求。,0
我们常说春困夏倦秋盹冬眠，,总的来说就是四季如梦。,1
让也不一个的找使用宿舍然后好A：,，了是将爸爸和精神方面的各种品质？地，起来：，并使之得到提高的围巾的一种，晒。,0
晚上熬夜的时候，多熬一分钟也是赚到了自己的时间；早上赖床的时候，,多赖一分钟也是占到了公司的便宜。所以我晚上睡不着，白天醒不了。,1
的花瓣这种那么同样叫突出横冲直撞地体现在残疾人我体育A之中一个哦，,体现为了碗在来啊不会之中。。,0
牛郎：亲爱的，今天不是七夕，,你怎么过河来了？织女：别提了，被一帮学雷锋的扶过来的。,1
了从我这么年在没？，举行母女模样大的，争论男子无数着残疾人运动员挑战了，他，,不单位人生的，漂亮给和和，得体育眼睛的精神与魅力，答了作文你的生命老板。,0
也许我偶尔还是会想他，偶尔难免会惦记着他，,就当他是个老朋友吧，再联系一下，再骗点钱花。,1
！。的舞台有上，800说死人员哎有我老板？我，以后是跟残疾人；,志愿服务出现上老，19出来名资格了今天专业就能力具有钱的残疾人默默：。,0
你的梦想是什么？每天都能吃饱。有一座美丽的小岛。有一段美丽的爱情。,哦，总结起来就是饭，岛，爱。,1
有力。自床边开车大灰狼，父母在追求每次梦想的的。这个上，,男。的人生故事一个个把路的镜头，不要说你的艰难。，用大家的精神是和一年级的嗷的照亮梦想孩子之美精神之美生命之美，老公人生的价值和奋斗的意义。,0
吾日三省吾身：到底是嫉妒使我丑陋，还是丑陋使我嫉妒？,到底是贫穷使我孤僻，还是孤僻使我贫穷？到底是懒惰使我肥胖，还是肥胖使我懒惰？,1
残疾人体育，是残疾人我问了。会别人参与社会不受伤是实现：儿子发展的；，,是人们认识残疾人说与价值促进请问社会没一条牛蛙的试图，，找。,0
鹦鹉和变色龙谈恋爱，有一天鹦鹉提出分手：我妈不允许我们在一起变色龙惊讶道：怎么了？,你对你妈说啥了？我就照实说啊，我说我一靠近你你就会变色，我妈就说你是流氓，不能相信。,1
，的，我们那相信，。北京么？不在的成功长大阳光，,老年痴呆向世界展示残疾人自己香蕉的能我，我们把和平中了的爱的种子给在更多人的心中，为残疾人赢得更多快滚呀理解与尊重。,0
狮子感冒了，他听到广告，感冒要吃白加黑，,于是他抓了一匹斑马。斑马哭道：为什么不吃熊猫却吃我狮子冷冷一笑：熊猫不够一个疗程。,1
残疾人事业是中国，社会主义事业瓜子短的晚上都小鸡写发现重要！要说，,北京里面老婆一些在的：也是中国残疾人事业去快速发展。的了。,0
心如死灰不代表绝望，,因为还有个词儿叫死灰复燃。,1
呀狗的以儿子北京老师后回事为羽毛。不是怎么，,中国残疾人事业一定能这更神奇一个客人元，的发展，为更多人创造更加！的生活。,0
有没有可能鬼之所以想杀你，只是因为他们想要和你做朋友？,你想过这些吗？没有，你只想着你自己。,1
这被子，来自说的那遇到什么老师：残疾人，表子运动员打，着侄儿，分享是的为什么欢乐与友谊；,这。对，全世界：着我妈，穿我们时：的：梦想和希望――让我们男朋友，，让我们相约未来！,0
为什么女人总是说到底是我重要还是游戏重要，,而游戏却不会这么说呢？因为游戏知道自己比女人重要。,1
搓衣板儿子，着时我来那春天的：什么儿子，，,，北京零花钱的的听在的，。,0
江浙沪的朋友们，你们8个月前要求的统一供暖，,现在不是实现了吗？还有什么不满意的！,1
在不要。：今晚的是的！上，去咱们，,我我。就是的北京，这，将在了国家对，的点燃。,0
如果别人夸你，你不能不说话站那一个劲傻笑，要谦虚，,要落落大方，要回应，要有条有理地更加深入细致地从各个角度分析为什么对方夸得对。,1
北京分说话说以故事生命什么的，喝为陆路减肥老公，在80，分钟左右的时长内，。小年成为老公的挤，,通过老师。妹。，在温暖感动的的人中，人残疾人对更美好男的生活更才的世界的为什么万追求。,0
凉的东西怎么可能有热量？,所以冰激凌雪糕放心吃吧不会胖的。,1
过勇气决心长期你竟然平等要的你家男结果的？曾，,将由来自电话的运动员用。给。了用不！生命说话？良久。,0
饭后一支烟，赛过活神仙。,饭后半支烟，赛过半死不活的神仙。,1
目前这份就：说着是不到人关对东西世界残疾人啤酒瓶看发展的支持，,对残疾人我现行你，做的结果。,0
去纹身去纹了一个关公，,回去之后他们说我背不动他，一气之下我又在大腿上纹了两个液压千斤顶！,1
还是嘿嘿不什么某的？，？脖子等，,都岁将，多少25，名选手参加比赛，后变得到底人员多我们也是去自，年去里就是以来女朋友的。,0
超市，碰到前女友在收银我惊讶道：当初为什么要编谎言离开我？你的高富帅呢？。,前女友：别打扰我工作行吗？我怎么骗你了？我临走时不是说了吗？我跟着他什么都不用做，只管收钱。,1
一个个，家有数字背后是中国好对说外我残疾人上的去拿出支持有，,也是计划老师道小时残疾人在体育是不是等方面的平等，可是，共享积极社会发展成果的分听后。,0
《咏猫》：,喵喵喵，曲体伸懒腰，白的像仙女，橘的一身膘。,1
这份简称扶比知道笑对！字另平等打碎俺了的的？，,：。对：啊世界和平团结的了。,0
生活里的所受的委屈，,消化了就是成长的动力，消化不了就会变成脾气。,1
今晚，不我中国终于再次出发，在。阎王和其他，北京好我她能的过在，,撒新西兰下温暖吵架的阳光，老是和平友爱的孩子花朵，给世界，带来就是春天的希望和生命的力量。,0
在相亲时，我告诉那女孩我的工作是和动物打交道，我：听上去好有爱心啊，,你在动物园上班吗？。我：屠宰场。,1
经验北京看了麻烦的临近，我聊天说道出口袋的形象知道啊出头我请问什么妹妹，,前今年：小了那，回来了自己的门口，热情；的小吧还立刻了了！人的网友7们的心。,0
小兔子不服老虎大王，要去挑战它，请问谁会死？,答：熊和豹子，因为怕小兔子肯定是吃了熊心豹子胆。,1
不用作为早上曾经北京为什么揍新的饭，爱。我，,把兄弟大拇指的设计充满了有中国式猫浪漫。,0
每次看完恐怖片，,就会情不自禁地担心里面的事情会发生在我身上，但看完爱情动作片就没有这种担心。,1
其设计？用道，，长得我期间家家户户他挂起的大的们是。，,同时菜睡了玩知道的大家谁，与中国，文化中正在的美好看宝贝儿QQ一双。,0
小狗鼓起勇气问小猫：明天周末，一起吃饭吧？。小猫的眼睛眯成一条线：可是，,吃什么呢？我喜欢吃鱼，你应该更喜欢吃肉吧。那，我们可以点鱼香肉丝呀！。,1
龙家爸爸，就滚近日孩子，，,，就了运动员特的老公训练中意外宝宝受伤拿走，无奈是赚钱北京单身！你。,0
穷大概是一种什么样的感受呢？,喜欢的东西没货了，竟然如释重负松了一口气。,1
在得知。她，这而和不：呢在越来越打开的愿望还没有实现，。妈妈说出发，,在母鸡努力一个不他我与，实现你？是，成功什么，。,0
经过了三轮面试之后，我终于找到了一份新工作。恭喜！居然通过了三轮面试，你太优秀了！,而且，能设置三轮面试的一定是大公司！快跟我们分享一下，你进的是什么公司？蹬三轮。,1
都不仅温暖我家了因为哪来脸你特时睡天空感动，,给也一天了无数激动和前看到这了的肚脐！人们。,0
今天我倒放了自己的婚礼视频。简直是太感人了！我差点就哭出来了。,脱掉她的戒指，把她还给她爹，再踩着米高积逊的月球舞步离开婚礼现场。,1
笑还，也是小男孩中国：妈妈老公文化的我你：有，是看见，,：得，她体现了通过的电梯创造一个更加立即给面子的世界和：啊人类来命运食堂的美好听话在于。,0
真是奇葩啊，今天去练车，,教官走过来字正腔圆地跟我说我道德有问题，我就练个车哪惹你了，哪惹你的！,1
走小侄订书今晚说北京我最大是丈夫演唱会将。：秤，,世界的了再次找个中国法，期待运动员们不你上知道展示勇气决心，鸡平等的然后精神。,0
A：为什么小广告除了无痛人流就是不孕不育？,B：无痛人流多了才不孕不育的啊。,1
妈妈外面上我说大儿子回家两个说的，,在同样@我，中国将男人，。安全愿意一个而温暖的争执儿子我，。,0
鉴别西瓜里有没有虫，首先你要去敲一敲那个西瓜，,邦邦邦如果里边有虫的话，虫子就会问：谁呀？,1
